"technique","true_positives","false_positives","true_negatives","false_negatives","FDR","n_true_do_called","n_consensus_peaks","n_true_do","it","prop.do","symmetry","constant.background","equal.DNA.bind","equal.lib.size","prop.consensus","more.background.cond","FDR.threshold","condA_rep1","condA_rep2","condA_rep3","condA_rep4","condA_rep5","condA_rep6","condA_rep7","condA_rep8","condA_rep9","condA_rep10","condB_rep1","condB_rep2","condB_rep3","condB_rep4","condB_rep5","condB_rep6","condB_rep7","condB_rep8","condB_rep9","condB_rep10"
"RLE_PEAKS",2116,403,7096,384,0.159984120682811,2500,9999,2500,1,0.25,FALSE,FALSE,FALSE,TRUE,0.75,"A",0.05,1.08777959129707,0.804475048429515,1.33961506565766,1.02924455090538,0.90517298483491,0.889623948463798,1.06961348989163,1.18894942036859,0.998742412846591,0.883646240768065,1.26617744049904,0.9831755725807,1.12524529572666,1.05914263335717,0.73263476281809,0.986553327283457,1.19990482875684,1.14088543728132,0.786761830768459,1.11265694374404
"LIB_BINS",2350,129,7370,150,0.0520371117386043,2500,9999,2500,1,0.25,FALSE,FALSE,FALSE,TRUE,0.75,"A",0.05,1.08288800240855,1.05236642967149,1.11046908834053,1.07860048605241,1.06579981530587,1.06454705068377,1.08159145254114,1.09490723317778,1.07196448835674,1.06346418005072,0.951023489155734,0.917157230282889,0.933681818050232,0.925373839148207,0.887938720920807,0.918999467339826,0.940955053902894,0.934120937018724,0.892453848180271,0.93169736941141
"TMM_BINS",2351,134,7365,149,0.0539235412474849,2500,9999,2500,1,0.25,FALSE,FALSE,FALSE,TRUE,0.75,"A",0.05,1.08504875126088,1.05461402539213,1.11120749016806,1.08146687876276,1.06755204966713,1.06579641165428,1.08118566934572,1.09401224997054,1.07308701958865,1.06482942675892,0.947414025409996,0.915956396661323,0.931983977468494,0.9251119969145,0.888834483869524,0.917946244333851,0.939759105735088,0.932637795074091,0.891237586449457,0.931866032599298
"RLE_BINS",2351,134,7365,149,0.0539235412474849,2500,9999,2500,1,0.25,FALSE,FALSE,FALSE,TRUE,0.75,"A",0.05,1.08934592286097,1.060433215964,1.11639878241484,1.08505571104127,1.07446415836161,1.071506777276,1.08980511843592,1.10141534844618,1.07734092767444,1.0696881327523,0.953957227578183,0.920469864335315,0.93703072517288,0.928092287529937,0.892979948308977,0.922629580615882,0.942473935706842,0.937019455917747,0.896811645173907,0.935115616648148
"DBA_NORM_OFFSETS_ADJUST",1873,572,6927,627,0.233946830265849,2500,9999,2500,1,0.25,FALSE,FALSE,FALSE,TRUE,0.75,"A",0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MAnorm2",1150,163,6990,1350,0.124143183549124,2407,9560,2500,1,0.25,FALSE,FALSE,FALSE,TRUE,0.75,"A",0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oracle",2829,160,6838,171,0.0535296085647374,3000,9998,3000,1,0.3,FALSE,FALSE,FALSE,TRUE,0.75,"A",0.05,1.516430416887,1.19352625141366,1.12009429187638,1.47678240008414,1.12734982995269,0.872823304653861,1.13322635771325,1.17333504967401,0.957250206777609,1.08782787078972,0.918666265603108,1.09402743196526,1.03999874866473,0.960069026284725,0.744461759997311,0.859062313430287,0.786221370291733,0.838576124572278,0.879539733690345,0.658770172744103
"LIB_PEAKS",2357,849,6149,643,0.264815970056145,3000,9998,3000,1,0.3,FALSE,FALSE,FALSE,TRUE,0.75,"A",0.05,1.33671310814525,1.0735836464132,1.01067099174426,1.30232374512496,1.01140294049492,0.810805310454141,1.01990682239997,1.05548582050188,0.875001932501922,0.98147689264871,0.990815790073605,1.16362557100519,1.11834781523343,1.04027386412778,0.816905465674442,0.932866062375135,0.859807445071745,0.917372856003757,0.947342576209796,0.735271343795892
"TMM_PEAKS",2530,475,6523,470,0.158069883527454,3000,9998,3000,1,0.3,FALSE,FALSE,FALSE,TRUE,0.75,"A",0.05,1.36735266842629,1.09978598077524,1.03402471685192,1.33346993110776,1.03807323612191,0.832946255949088,1.04408125692929,1.08287279630847,0.89295852637545,1.00831412162869,0.965592286625484,1.13414886308051,1.09269174110563,1.01815644414393,0.796402992497496,0.910691541643888,0.838486116669152,0.893873729773431,0.927189594288954,0.717565819720415
"RLE_PEAKS",2500,536,6462,500,0.176548089591568,3000,9998,3000,1,0.3,FALSE,FALSE,FALSE,TRUE,0.75,"A",0.05,1.40158165332394,1.11970197987868,1.05745111164854,1.36129805234148,1.05817771444218,0.851261505750541,1.07228481225246,1.10812298587115,0.915695894049159,1.02716892436304,0.997453438037548,1.1701964189174,1.12698286873268,1.04743384252309,0.823005950763059,0.937428820703632,0.864321111230678,0.92717501497805,0.956744023359078,0.745331269105767
"LIB_BINS",2509,239,6759,491,0.0869723435225619,3000,9998,3000,1,0.3,FALSE,FALSE,FALSE,TRUE,0.75,"A",0.05,1.12012881750207,1.08924871044892,1.08262159317365,1.11608039634211,1.08248245294656,1.05844277542343,1.08147688959331,1.08518332537022,1.06343522061441,1.07819148384209,0.918549278153676,0.939056490300564,0.933487813274176,0.924707361122578,0.898817533653753,0.911552564010595,0.903088290429507,0.91044593901381,0.913623064432663,0.889380000351911
"TMM_BINS",2511,231,6767,489,0.0842450765864333,3000,9998,3000,1,0.3,FALSE,FALSE,FALSE,TRUE,0.75,"A",0.05,1.1201004377878,1.08923236565342,1.08415988887555,1.11597323281394,1.08402936071116,1.06229209163332,1.08083467055563,1.08572916419128,1.06331455811464,1.07877039388343,0.917515651586191,0.938002912776666,0.932922450781065,0.922766497679573,0.899282342985405,0.91100911330651,0.903569236353961,0.909577836750241,0.912683584857276,0.889212156917999
"RLE_BINS",2511,230,6768,489,0.083910981393652,3000,9998,3000,1,0.3,FALSE,FALSE,FALSE,TRUE,0.75,"A",0.05,1.12674263154333,1.09558222637496,1.09124513655352,1.12223595055956,1.08927650025327,1.06628922416017,1.08940294916605,1.09191566084083,1.07039146819946,1.08537338247222,0.922507269404336,0.942919590575458,0.936121280058459,0.928185785712942,0.902844650012992,0.914822659989398,0.909960154659232,0.915239855235331,0.920511040758416,0.895105894926124
"DBA_NORM_OFFSETS_ADJUST",2277,632,6366,723,0.217256789274665,3000,9998,3000,1,0.3,FALSE,FALSE,FALSE,TRUE,0.75,"A",0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MAnorm2",1261,141,6543,1739,0.100570613409415,2898,9582,3000,1,0.3,FALSE,FALSE,FALSE,TRUE,0.75,"A",0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oracle",3372,203,6297,128,0.0567832167832168,3500,10000,3500,1,0.35,FALSE,FALSE,FALSE,TRUE,0.75,"B",0.05,1.1373766015622,1.48970358863815,1.1406355877205,1.4226872227639,1.26010469556929,1.08212312831091,1.49831126236173,1.08815275635863,1.260579651707,1.35378178342822,0.587499735194631,0.777928263487084,0.793877735445737,0.532568952971808,0.947080734154233,0.849429825319164,0.866721613556219,0.901939701250364,0.971630452579092,0.811887528944089
"LIB_PEAKS",2650,1086,5414,850,0.2906852248394,3500,10000,3500,1,0.35,FALSE,FALSE,FALSE,TRUE,0.75,"B",0.05,0.984352632733637,1.28407431721916,0.99740345326426,1.21891772166263,1.08130662871735,0.949429961745276,1.28157275584475,0.953215926943648,1.08928203675513,1.1626174603268,0.680530606721097,0.876395465247546,0.888641011652939,0.625348314682299,1.04921838815726,0.943979651277637,0.960920668730567,0.997463974910415,1.06880722762948,0.906521795778111
"TMM_PEAKS",2858,724,5776,642,0.202121719709659,3500,10000,3500,1,0.35,FALSE,FALSE,FALSE,TRUE,0.75,"B",0.05,1.00173399216386,1.30494592896738,1.01958074017949,1.24599503531854,1.10795673202325,0.969013196235597,1.30558122626118,0.970882924140739,1.10875264264463,1.18171655858688,0.668330067818679,0.856242709561161,0.871284302231524,0.617468572400498,1.02269684921816,0.926386351787717,0.9438468290626,0.983631809307044,1.0448074730596,0.88811772172782
"RLE_PEAKS",2851,747,5753,649,0.207615341856587,3500,10000,3500,1,0.35,FALSE,FALSE,FALSE,TRUE,0.75,"B",0.05,1.03754984352839,1.34774189664495,1.0499608210899,1.28279790929834,1.13384269786397,0.994925395260948,1.34831381371821,0.997523230808808,1.15246591135789,1.21494053820889,0.693159138753544,0.888740705089716,0.896561068211314,0.639037715738292,1.06260968174116,0.961685932910738,0.974458704082638,1.00390813118425,1.07935617128015,0.918693511722502
"LIB_BINS",607,5704,796,2893,0.903818729202979,3500,10000,3500,1,0.35,FALSE,FALSE,FALSE,TRUE,0.75,"B",0.05,0.918700929902964,0.952721476984164,0.919965247583351,0.947992928859516,0.928962885407518,0.912754153409115,0.953647029260544,0.913818870298258,0.929827104826211,0.941071462068802,1.0419688550314,1.06512523685333,1.06555402884961,1.03514925099848,1.08559749914017,1.07328017555975,1.07619061692641,1.07935248714243,1.09000162872811,1.06831813216987
"TMM_BINS",607,5722,778,2893,0.904092273660926,3500,10000,3500,1,0.35,FALSE,FALSE,FALSE,TRUE,0.75,"B",0.05,0.918857626982349,0.951423502709506,0.919582327017968,0.946042327996262,0.928575795304079,0.9113524062354,0.95277100039968,0.914252347832939,0.927082617657426,0.939728760981714,1.04382776603737,1.06589865384707,1.06785775928012,1.03651860734533,1.08547875732638,1.07481153363265,1.07767399316836,1.07986039577641,1.09012652486078,1.06958190726718
