technique,true_positives,false_positives,true_negatives,false_negatives,FDR,n_true_do_called,n_consensus_peaks,n_true_do,it,prop.do,symmetry,constant.background,equal.DNA.bind,equal.lib.size,prop.consensus,more.background.cond,FDR.threshold,condA_rep1,condA_rep2,condA_rep3,condA_rep4,condB_rep1,condB_rep2,condB_rep3,condB_rep4
LIB_PEAKS,1245,102,7906,755,0.0757238307349666,2000,10008,2000,1,0.2,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.9170672214013669,1.285634894396252,1.2783278542350076,0.8751767153241324,0.9847521819633814,0.9655485997055557,0.8797218999368035,0.8137706330375004
TMM_PEAKS,1250,100,7908,750,0.07407407407407407,2000,10008,2000,1,0.2,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.9205032739571267,1.2849970317308075,1.2719496571232585,0.8747729650768125,0.9871620607080186,0.9645870171446663,0.8822157095668971,0.8120970693990833
RLE_PEAKS,1237,101,7907,763,0.07548579970104634,2000,10008,2000,1,0.2,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.9462492796752735,1.3161270292188578,1.3031252406916618,0.8984127520205101,1.0135484317564187,0.9933174791458144,0.9069078615688038,0.8361437870695738
LIB_BINS,992,135,7873,1008,0.11978704525288376,2000,10008,2000,1,0.2,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.9915456509369531,1.0368264933500102,1.033396280775666,0.9837296693684224,0.9991295967764853,0.9946621747029802,0.9860586423310466,0.974651491758436
TMM_BINS,991,135,7873,1009,0.11989342806394317,2000,10008,2000,1,0.2,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.994392338290481,1.035427517881786,1.0325973630354284,0.9842892085113144,0.9992571993194079,0.993686103139848,0.9854682037810018,0.9747890919007886
RLE_BINS,950,138,7870,1050,0.12683823529411764,2000,10008,2000,1,0.2,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.994992866831544,1.0383817192758558,1.0338609791477138,0.9853157088061354,1.0008078737467687,0.9959417010016332,0.9875807751476884,0.9778932947210968
DBA_NORM_OFFSETS_ADJUST,1260,101,7907,740,0.07421013960323292,2000,10008,2000,1,0.2,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,NA,NA,NA,NA,NA,NA,NA,NA
MAnorm2,715,34,7837,1285,0.04539385847797063,1979,9850,2000,1,0.2,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,NA,NA,NA,NA,NA,NA,NA,NA
Oracle,1557,112,7391,943,0.06710605152786099,2500,10003,2500,1,0.25,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.9862948339523742,1.2942326359683265,1.0372520157573122,1.33515916833072,0.915250864039812,0.9832109081807672,0.745162151163072,0.8435793523977989
LIB_PEAKS,1518,127,7376,982,0.07720364741641338,2500,10003,2500,1,0.25,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.971373564708447,1.2452378239638853,1.0229673562286203,1.2905517243235436,0.9030160522989336,0.9748759497213971,0.7501437646512104,0.8418337641039627
TMM_PEAKS,1516,129,7374,984,0.07841945288753799,2500,10003,2500,1,0.25,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.97027525437301,1.238626559122816,1.0256463181802002,1.2951312534540187,0.900796966770557,0.9694642778739273,0.7526244509375012,0.8460726251795605
RLE_PEAKS,1514,128,7375,986,0.0779537149817296,2500,10003,2500,1,0.25,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.004110368340397,1.2725031119693702,1.0548134052797355,1.3314690802997688,0.9304296167599024,1.0003968277929791,0.778799811943425,0.8630542583658667
LIB_BINS,1297,452,7051,1203,0.2584333905088622,2500,10003,2500,1,0.25,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.9966526995618659,1.0280064434053366,1.0020928884311635,1.0386907183541692,0.9892215389557849,0.9967215899630599,0.9688661868052277,0.97974793452339215
TMM_BINS,1297,456,7047,1203,0.26012549914432403,2500,10003,2500,1,0.25,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.997579853660112,1.0267163451248655,1.0022033108562254,1.0368057797142887,0.9898197778259871,0.9970599835262589,0.9689176314604176,0.9807624718922572
RLE_BINS,1297,451,7052,1203,0.2580091533180778,2500,10003,2500,1,0.25,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.9994923373313265,1.0282666667167595,1.0040048733098825,1.0398623399878757,0.9906607528503452,0.9976937684361322,0.9710769189139341,0.9817701586545533
DBA_NORM_OFFSETS_ADJUST,1511,124,7379,989,0.07584097859327217,2500,10003,2500,1,0.25,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,NA,NA,NA,NA,NA,NA,NA,NA
MAnorm2,967,28,7347,1533,0.02814070351758794,2467,9842,2500,1,0.25,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,NA,NA,NA,NA,NA,NA,NA,NA
Oracle,1925,154,6848,1075,0.07407407407407407,3000,10002,3000,1,0.3,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.1297916514169375,1.1524786083757257,0.6396114610377046,1.2060639644126685,0.9509915631551434,0.8595576044551422,1.0286827919571422,1.1839927996952662
