technique,true_positives,false_positives,true_negatives,false_negatives,FDR,n_consensus_peaks,n_true_do,peak_call_tpr_do,peak_call_tpr,peak_call_fdp,it,prop.do,symmetry,constant.background,equal.DNA.bind,equal.lib.size,prop.consensus,more.background.cond,FDR.threshold,condA_rep1,condA_rep2,condA_rep3,condB_rep1,condB_rep2,condB_rep3
TMM_BINS,1418,147,6010,2082,0.0939297124600639,9619,3500,0.9891428571428571,0.9619,0,1,0.35000000000000003,TRUE,FALSE,TRUE,TRUE,0.75,A,0.05,1.0668634460715722,1.1020423810781887,1.0637844942072585,0.9281698355044257,0.9439017982579913,0.8954824661276617
RLE_BINS,1414,146,6011,2086,0.09358974358974359,9619,3500,0.9891428571428571,0.9619,0,1,0.35000000000000003,TRUE,FALSE,TRUE,TRUE,0.75,A,0.05,1.0737041156423464,1.1054359198332162,1.0691581032278072,0.9311118088549214,0.9468724005610807,0.8992864914137441
DBA_NORM_OFFSETS_ADJUST,1847,100,6057,1653,0.05136106831022085,9619,3500,0.9891428571428571,0.9619,0,1,0.35000000000000003,TRUE,FALSE,TRUE,TRUE,0.75,A,0.05,NA,NA,NA,NA,NA,NA
MAnorm2,662,25,6132,2838,0.036390101892285295,9619,3500,0.9891428571428571,0.9619,0,1,0.35000000000000003,TRUE,FALSE,TRUE,TRUE,0.75,A,0.05,NA,NA,NA,NA,NA,NA
Oracle,2245,92,5647,1755,0.03936670945656825,9721,4000,0.9955,0.9721,0,1,0.4,TRUE,FALSE,TRUE,TRUE,0.75,A,0.05,1.16527234246222,1.3696628408004652,1.029968216814348,0.6177462181141746,1.1625771197361416,0.8470385921951152
LIB_PEAKS,2263,92,5647,1737,0.03906581740976645,9721,4000,0.9955,0.9721,0,1,0.4,TRUE,FALSE,TRUE,TRUE,0.75,A,0.05,1.122127670345394,1.3080358168935942,1.008914655721937,0.6224437753498612,1.1045980258638775,0.8338800558253366
TMM_PEAKS,2223,102,5637,1777,0.04387096774193548,9721,4000,0.9955,0.9721,0,1,0.4,TRUE,FALSE,TRUE,TRUE,0.75,A,0.05,1.1246870817840362,1.3085542666723151,1.0119488180859348,0.6262445180683093,1.0978464565085146,0.8291952056600136
RLE_PEAKS,2225,97,5642,1775,0.04177433247200689,9721,4000,0.9955,0.9721,0,1,0.4,TRUE,FALSE,TRUE,TRUE,0.75,A,0.05,1.1681677845024439,1.350221584463021,1.0558254278289798,0.6506879178487576,1.142058313074338,0.8657840575494319
LIB_BINS,1634,37,5702,2366,0.022142429682824656,9721,4000,0.9955,0.9721,0,1,0.4,TRUE,FALSE,TRUE,TRUE,0.75,A,0.05,1.094778452298151,1.1168738426810767,1.0815281838622486,0.8750433828623818,0.9319266299635957,0.8998495083325467
TMM_BINS,1628,37,5702,2372,0.022222222222222223,9721,4000,0.9955,0.9721,0,1,0.4,TRUE,FALSE,TRUE,TRUE,0.75,A,0.05,1.0963480969912214,1.1139138907956632,1.083121813003268,0.8760979111743741,0.9307205784383963,0.8997048102992928
