technique,true_positives,false_positives,true_negatives,false_negatives,FDR,n_true_do_called,n_consensus_peaks,n_true_do,it,prop.do,symmetry,constant.background,equal.DNA.bind,equal.lib.size,prop.consensus,more.background.cond,FDR.threshold,condA_rep1,condA_rep2,condA_rep3,condA_rep4,condB_rep1,condB_rep2,condB_rep3,condB_rep4
RLE_BINS,6638,820,2187,362,0.10994904800214535,6999,10006,7000,20,0.7000000000000001,TRUE,FALSE,FALSE,TRUE,0.75,B,0.05,0.9211928992251418,0.8892151071662641,0.9020636582329521,0.93473456259005006,1.096583814603836,1.0965360686750485,1.0919204807347829,1.1113732459676195
DBA_NORM_OFFSETS_ADJUST,6636,746,2261,364,0.10105662422107829,6999,10006,7000,20,0.7000000000000001,TRUE,FALSE,FALSE,TRUE,0.75,B,0.05,NA,NA,NA,NA,NA,NA,NA,NA
MAnorm2,5894,90,2847,1106,0.015040106951871657,6876,9813,7000,20,0.7000000000000001,TRUE,FALSE,FALSE,TRUE,0.75,B,0.05,NA,NA,NA,NA,NA,NA,NA,NA
Oracle,5895,169,2342,1605,0.02786939313984169,7499,10010,7500,20,0.7500000000000001,TRUE,FALSE,FALSE,TRUE,0.75,A,0.05,0.6197506067048223,0.6980119152831694,0.9960985143391462,0.9687386630935848,1.6757460917688936,1.333266363935331,0.7883880030556274,1.3600226236661184
LIB_PEAKS,7149,749,1762,351,0.09483413522410737,7499,10010,7500,20,0.7500000000000001,TRUE,FALSE,FALSE,TRUE,0.75,A,0.05,0.779932081488167,0.8650760483647231,1.1939435229830766,1.155350426509993,1.2826449589644358,1.0265229865883765,0.6419809448890793,1.0545490302121487
TMM_PEAKS,6986,232,2279,514,0.03214186755333887,7499,10010,7500,20,0.7500000000000001,TRUE,FALSE,FALSE,TRUE,0.75,A,0.05,0.7107451235877609,0.78455185485216,1.0647271696182692,1.0405094125816199,1.419107582008144,1.1373345828414636,0.7081008259962408,1.1750438639711296
RLE_PEAKS,6994,236,2275,506,0.0326417704011065,7499,10010,7500,20,0.7500000000000001,TRUE,FALSE,FALSE,TRUE,0.75,A,0.05,0.7405819699998388,0.8084311661474592,1.0937237730042382,1.0723381910477576,1.4529140357403316,1.1701317860705551,0.72455467455811,1.207471018246128
LIB_BINS,6411,1049,1462,1089,0.1406166219839142,7499,10010,7500,20,0.7500000000000001,TRUE,FALSE,FALSE,TRUE,0.75,A,0.05,1.0532065548701268,1.0639763675448701,1.1021219771981332,1.1000705412698062,0.9538056359808377,0.9228598452068766,0.8771867002818488,0.9267723776475006
TMM_BINS,6392,1043,1468,1108,0.14028244788164088,7499,10010,7500,20,0.7500000000000001,TRUE,FALSE,FALSE,TRUE,0.75,A,0.05,1.0554982178345942,1.065024410716114,1.1003371840712186,1.0989552093834722,0.9518048735703956,0.9210496946507832,0.8807632964929746,0.926282465560851
RLE_BINS,6392,1040,1471,1108,0.13993541442411195,7499,10010,7500,20,0.7500000000000001,TRUE,FALSE,FALSE,TRUE,0.75,A,0.05,1.059831374044243,1.0729176168867411,1.1031806952265302,1.1031474229359248,0.9552077846328737,0.9262783309859582,0.8830874993489969,0.9311637019282571
DBA_NORM_OFFSETS_ADJUST,7081,641,1870,419,0.08300958300958301,7499,10010,7500,20,0.7500000000000001,TRUE,FALSE,FALSE,TRUE,0.75,A,0.05,NA,NA,NA,NA,NA,NA,NA,NA
MAnorm2,6255,81,2330,1245,0.01278409090909091,7360,9771,7500,20,0.7500000000000001,TRUE,FALSE,FALSE,TRUE,0.75,A,0.05,NA,NA,NA,NA,NA,NA,NA,NA
Oracle,6465,106,1899,1535,0.016131486836098007,7999,10004,8000,20,0.8,TRUE,FALSE,FALSE,TRUE,0.75,A,0.05,0.9801218938345512,0.8878347220685727,0.6157796856049246,1.0283316034637744,1.4086651672427757,0.8707434552695583,1.177959711149618,1.2560323111599312
LIB_PEAKS,7637,726,1279,363,0.08681095300729404,7999,10004,8000,20,0.8,TRUE,FALSE,FALSE,TRUE,0.75,A,0.05,1.1900549072877848,1.09015265714222,0.7876973406607819,1.2486845059967007,1.0799020602542733,0.7014160370261522,0.9233539129860693,0.9787385786460177
TMM_PEAKS,7499,216,1789,501,0.02799740764744005,7999,10004,8000,20,0.8,TRUE,FALSE,FALSE,TRUE,0.75,A,0.05,1.063966023644175,0.984129741639224,0.7225349409276544,1.1250567426657443,1.188749689440298,0.7807185546303379,1.0199697586896888,1.0841160432373564
RLE_PEAKS,7485,202,1803,515,0.026278131911018604,7999,10004,8000,20,0.8,TRUE,FALSE,FALSE,TRUE,0.75,A,0.05,1.0762553330103923,0.9902204987486956,0.7481642671698512,1.1399488817655556,1.2147623568341275,0.7984757239884187,1.0457833364284252,1.1099048321440073
LIB_BINS,7479,677,1328,521,0.08300637567435017,7999,10004,8000,20,0.8,TRUE,FALSE,FALSE,TRUE,0.75,A,0.05,1.1024330416415846,1.091287715903511,1.0555467912398118,1.1100874210079432,0.9283119977444392,0.8851650685646615,0.9109773077220651,0.9161906561759835
TMM_BINS,7480,664,1341,520,0.08153241650294696,7999,10004,8000,20,0.8,TRUE,FALSE,FALSE,TRUE,0.75,A,0.05,1.0971478706162343,1.0886407677650853,1.0598842318657706,1.1047058573649404,0.9295185981755186,0.8872619761297483,0.9130869131313968,0.9180384865951448
RLE_BINS,7477,667,1338,523,0.0819007858546169,7999,10004,8000,20,0.8,TRUE,FALSE,FALSE,TRUE,0.75,A,0.05,1.1047242501594219,1.0950831565627488,1.065737957466911,1.1124375464880967,0.9342071317288293,0.8920519679041765,0.9165204081655255,0.9214155430244485
DBA_NORM_OFFSETS_ADJUST,7545,645,1360,455,0.07875457875457875,7999,10004,8000,20,0.8,TRUE,FALSE,FALSE,TRUE,0.75,A,0.05,NA,NA,NA,NA,NA,NA,NA,NA
MAnorm2,6754,67,1864,1246,0.009822606655915556,7838,9769,8000,20,0.8,TRUE,FALSE,FALSE,TRUE,0.75,A,0.05,NA,NA,NA,NA,NA,NA,NA,NA
Oracle,6793,84,1427,1707,0.012214628471717318,8499,10010,8500,20,0.8500000000000001,TRUE,FALSE,FALSE,TRUE,0.75,A,0.05,0.6728537246493708,0.7918290912673605,1.0863421766528722,0.9037265405684776,1.182545635203831,1.0580779357128167,1.056667663409608,1.4460064268234418
LIB_PEAKS,8093,525,986,407,0.06091900673009979,8499,10010,8500,20,0.8500000000000001,TRUE,FALSE,FALSE,TRUE,0.75,A,0.05,0.8600339772271259,1.002275166041158,1.3300122155379521,1.11899277497777,0.9186933086783353,0.8291610170540223,0.831282383992165,1.1095491564914712
TMM_PEAKS,8042,192,1319,458,0.023317949963565704,8499,10010,8500,20,0.8500000000000001,TRUE,FALSE,FALSE,TRUE,0.75,A,0.05,0.7915300571580612,0.9100408074194386,1.1955020726104155,1.0179622286667365,1.0132326477877525,0.9150391946263232,0.9134595057705085,1.2140640458568404
RLE_PEAKS,8037,188,1323,463,0.022857142857142857,8499,10010,8500,20,0.8500000000000001,TRUE,FALSE,FALSE,TRUE,0.75,A,0.05,0.803479950474189,0.9136991917512732,1.203648586123405,1.0304116549244817,1.0319609896932507,0.9242544228135798,0.9197860780733501,1.231987644089721
LIB_BINS,7962,529,982,538,0.062301260157814155,8499,10010,8500,20,0.8500000000000001,TRUE,FALSE,FALSE,TRUE,0.75,A,0.05,1.06434328334879,1.0796967213787634,1.118824669956837,1.0935567743287105,0.9119381180806538,0.9006788942068241,0.90059504873124685,0.9303664899681745
TMM_BINS,7960,529,982,540,0.06231593827305925,8499,10010,8500,20,0.8500000000000001,TRUE,FALSE,FALSE,TRUE,0.75,A,0.05,1.065183872440062,1.0798905907243506,1.1163427288270629,1.0927111170764021,0.9120520359202523,0.9021348392506422,0.9014188290039915,0.9297814957227278
RLE_BINS,7956,526,985,544,0.062013676019806646,8499,10010,8500,20,0.8500000000000001,TRUE,FALSE,FALSE,TRUE,0.75,A,0.05,1.0723371753664752,1.08511711626677,1.1194230461813308,1.0992613750694504,0.9180722950422359,0.9077583134332848,0.9063696918496541,0.9351548542540913
DBA_NORM_OFFSETS_ADJUST,7999,470,1041,501,0.05549651670799386,8499,10010,8500,20,0.8500000000000001,TRUE,FALSE,FALSE,TRUE,0.75,A,0.05,NA,NA,NA,NA,NA,NA,NA,NA
MAnorm2,7200,52,1410,1300,0.007170435741864313,8324,9786,8500,20,0.8500000000000001,TRUE,FALSE,FALSE,TRUE,0.75,A,0.05,NA,NA,NA,NA,NA,NA,NA,NA
Oracle,7208,63,945,1792,0.008664557832485216,9000,10008,9000,20,0.9000000000000001,TRUE,FALSE,FALSE,TRUE,0.75,A,0.05,0.7442749220090215,0.8579774254146029,0.7945454893635766,0.9137945119685542,1.2063646746656365,1.111613574466462,1.1450642130002673,1.4046274334202458
LIB_PEAKS,8591,426,582,409,0.047244094488188976,9000,10008,9000,20,0.9000000000000001,TRUE,FALSE,FALSE,TRUE,0.75,A,0.05,0.9592399950592346,1.0873646908988222,1.012731200104053,1.1575427635900508,0.9314861621470157,0.8735150970498131,0.8995003803778289,1.0786197107731819
TMM_PEAKS,8596,159,849,404,0.01816105082809823,9000,10008,9000,20,0.9000000000000001,TRUE,FALSE,FALSE,TRUE,0.75,A,0.05,0.8774709186570973,0.9944870485820881,0.9209675136670695,1.0534723050388999,1.0242154162640753,0.9541751509609868,0.9844765864505126,1.18502132379199
RLE_PEAKS,8599,164,844,401,0.018715051922857467,9000,10008,9000,20,0.9000000000000001,TRUE,FALSE,FALSE,TRUE,0.75,A,0.05,0.8742472924701529,0.9945390401431173,0.9337818683695218,1.0489427337145816,1.0202515486323922,0.9486207767285236,0.987154985669049,1.1806161703612628
LIB_BINS,8398,514,494,602,0.05767504488330341,9000,10008,9000,20,0.9000000000000001,TRUE,FALSE,FALSE,TRUE,0.75,A,0.05,1.077089689399904,1.0910205055423223,1.0822896556922497,1.0973432798380789,0.9109014971696444,0.9050405258448128,0.9069005255642908,0.9294143209486971
TMM_BINS,8400,510,498,600,0.05723905723905724,9000,10008,9000,20,0.9000000000000001,TRUE,FALSE,FALSE,TRUE,0.75,A,0.05,1.0780092109551944,1.0897032563324236,1.0816003423615896,1.0940545779489705,0.9125030001427563,0.9060666895620852,0.9077222252614112,0.9295982445797893
RLE_BINS,8394,511,497,606,0.05738349241998877,9000,10008,9000,20,0.9000000000000001,TRUE,FALSE,FALSE,TRUE,0.75,A,0.05,1.084445303670845,1.0957347215707085,1.0876439192754452,1.09944987849717,0.9161351969461314,0.90990719047505,0.9115890276624642,0.9333184939168829
DBA_NORM_OFFSETS_ADJUST,8489,372,636,511,0.041981717639092656,9000,10008,9000,20,0.9000000000000001,TRUE,FALSE,FALSE,TRUE,0.75,A,0.05,NA,NA,NA,NA,NA,NA,NA,NA
MAnorm2,7712,45,923,1288,0.005801211808688926,8827,9795,9000,20,0.9000000000000001,TRUE,FALSE,FALSE,TRUE,0.75,A,0.05,NA,NA,NA,NA,NA,NA,NA,NA
Oracle,7821,30,480,1679,0.0038211692777990066,9500,10010,9500,20,0.95,TRUE,FALSE,FALSE,TRUE,0.75,B,0.05,1.0357866439609127,0.8164898367954893,0.5354209514564778,1.1462258695886591,1.3921874114308974,0.9073296672740944,1.0404795160069675,1.4659426966076956
LIB_PEAKS,8941,216,294,559,0.02358851152124058,9500,10010,9500,20,0.95,TRUE,FALSE,FALSE,TRUE,0.75,B,0.05,1.2534845331097446,1.0064418181723083,0.6844141292925462,1.3773551909884132,1.04735544796072,0.7201028071154495,0.8101295299612654,1.1007165433995525
TMM_PEAKS,9073,112,398,427,0.012193794229722374,9500,10010,9500,20,0.95,TRUE,FALSE,FALSE,TRUE,0.75,B,0.05,1.1569692396652929,0.9237663457326756,0.6414760278266088,1.259704246082571,1.1311476650350647,0.783178677783254,0.8799766421466755,1.1879737664984558
RLE_PEAKS,9072,112,398,428,0.012195121951219513,9500,10010,9500,20,0.95,TRUE,FALSE,FALSE,TRUE,0.75,B,0.05,1.1768021950976841,0.9583182699726873,0.6624729740115053,1.2722702084495388,1.157460359633568,0.8012845840788381,0.9017334172494939,1.2151554646926523
LIB_BINS,8385,34,476,1115,0.004038484380567763,9500,10010,9500,20,0.95,TRUE,FALSE,FALSE,TRUE,0.75,B,0.05,0.9466612260515498,0.9208912659875602,0.8834739093869135,0.9610703764061772,1.0852843627185274,1.0493255154079304,1.0612720142725682,1.0920213297687735
TMM_BINS,8356,32,478,1144,0.003814973772055317,9500,10010,9500,20,0.95,TRUE,FALSE,FALSE,TRUE,0.75,B,0.05,0.9435704453419492,0.9207775468618186,0.8848749755363159,0.9543126333542328,1.0864847760268,1.0534415442399807,1.063911016649427,1.093509211718394
RLE_BINS,8343,30,480,1157,0.0035829451809387316,9500,10010,9500,20,0.95,TRUE,FALSE,FALSE,TRUE,0.75,B,0.05,0.9440847610837462,0.9236377217887176,0.8884411813685708,0.9563626589730696,1.0917236628286187,1.057357581929604,1.0685499203554238,1.0992790199962765
DBA_NORM_OFFSETS_ADJUST,8821,187,323,679,0.020759325044404975,9500,10010,9500,20,0.95,TRUE,FALSE,FALSE,TRUE,0.75,B,0.05,NA,NA,NA,NA,NA,NA,NA,NA
MAnorm2,7862,26,456,1638,0.0032961460446247464,9270,9752,9500,20,0.95,TRUE,FALSE,FALSE,TRUE,0.75,B,0.05,NA,NA,NA,NA,NA,NA,NA,NA
Oracle,371,60,9447,129,0.13921113689095127,500,10007,500,21,0.05,TRUE,FALSE,FALSE,TRUE,0.75,A,0.05,0.9350872427933064,1.2388572761928327,0.918763526988837,0.8715873067274728,1.1253192240975731,1.2909008648389224,0.8942857041286748,0.8297877723517738
LIB_PEAKS,390,83,9424,110,0.17547568710359407,500,10007,500,21,0.05,TRUE,FALSE,FALSE,TRUE,0.75,A,0.05,0.9556254845828449,1.2377237705849,0.9461144996596019,0.897265636638529,1.0661317671063204,1.2164311359753184,0.873320607514834,0.8073870979376513
TMM_PEAKS,375,64,9443,125,0.14578587699316628,500,10007,500,21,0.05,TRUE,FALSE,FALSE,TRUE,0.75,A,0.05,0.9336720273851691,1.2087167465189885,0.9261439442249227,0.8813922371589954,1.092652399521167,1.242433048729578,0.8904956247261732,0.8244735080396978
RLE_PEAKS,378,63,9444,122,0.14285714285714285,500,10007,500,21,0.05,TRUE,FALSE,FALSE,TRUE,0.75,A,0.05,0.9608497096661132,1.2460251668650384,0.9524473963417164,0.9084835625216879,1.119774668978991,1.2718546974137204,0.9132446691635074,0.8460927503373695
LIB_BINS,409,149,9358,91,0.2670250896057348,500,10007,500,21,0.05,TRUE,FALSE,FALSE,TRUE,0.75,A,0.05,1.0735559583347958,1.1067384074316575,1.0743585648787994,1.067391954486301,0.9286863777329639,0.9457516732921257,0.90576994357821,0.8977471202651466
TMM_BINS,406,145,9362,94,0.2631578947368421,500,10007,500,21,0.05,TRUE,FALSE,FALSE,TRUE,0.75,A,0.05,1.0715419534791126,1.1049611637795862,1.0719117316263125,1.067335685762123,0.9299275359186744,0.9452669089378839,0.9079034396266974,0.900122238664519
RLE_BINS,406,148,9359,94,0.26714801444043323,500,10007,500,21,0.05,TRUE,FALSE,FALSE,TRUE,0.75,A,0.05,1.078295092961493,1.1106375681402845,1.078283131650545,1.0733196009275718,0.9333421406511636,0.9499685573931567,0.911732197248512,0.9033601833857069
DBA_NORM_OFFSETS_ADJUST,388,82,9425,112,0.17446808510638298,500,10007,500,21,0.05,TRUE,FALSE,FALSE,TRUE,0.75,A,0.05,NA,NA,NA,NA,NA,NA,NA,NA
MAnorm2,353,11,9341,147,0.03021978021978022,497,9849,500,21,0.05,TRUE,FALSE,FALSE,TRUE,0.75,A,0.05,NA,NA,NA,NA,NA,NA,NA,NA
Oracle,712,119,8895,288,0.14320096269554752,1000,10014,1000,21,0.1,TRUE,FALSE,FALSE,TRUE,0.75,A,0.05,0.7382433331534819,0.974282990041686,1.040054741892154,1.1497403167136016,1.1947373105088923,1.2763801494270424,0.7242635850395958,1.0527136862380089
LIB_PEAKS,806,166,8848,194,0.17078189300411523,1000,10014,1000,21,0.1,TRUE,FALSE,FALSE,TRUE,0.75,A,0.05,0.7876756046294191,1.0049315070585525,1.0786270748501159,1.1768318260437567,1.102882704441602,1.1707618089155094,0.6954034016305725,0.9828860724304718
TMM_PEAKS,745,133,8881,255,0.15148063781321183,1000,10014,1000,21,0.1,TRUE,FALSE,FALSE,TRUE,0.75,A,0.05,0.7593477243993184,0.9676207429567295,1.0389060257222262,1.1341672537126948,1.1476742863724942,1.2137307115820994,0.7219629929661314,1.018479473978155
RLE_PEAKS,748,134,8880,252,0.15192743764172337,1000,10014,1000,21,0.1,TRUE,FALSE,FALSE,TRUE,0.75,A,0.05,0.7839685702740898,0.9998129205123811,1.0723035037868993,1.1710468525579518,1.1754307691878496,1.2519492732085147,0.7424550059813116,1.043587809327033
LIB_BINS,828,265,8749,172,0.242451967063129,1000,10014,1000,21,0.1,TRUE,FALSE,FALSE,TRUE,0.75,A,0.05,1.0515360115455583,1.078696734911649,1.0900996962223262,1.10015127174548,0.934545247583732,0.943099288764417,0.8821343868815068,0.9197373623453309
TMM_BINS,827,251,8763,173,0.23283858998144713,1000,10014,1000,21,0.1,TRUE,FALSE,FALSE,TRUE,0.75,A,0.05,1.0514538716029562,1.0771818257763923,1.08808663909406,1.0964430985229543,0.9362489647445763,0.944106067265602,0.884834266949786,0.9204402039541506
RLE_BINS,827,255,8759,173,0.2356746765249538,1000,10014,1000,21,0.1,TRUE,FALSE,FALSE,TRUE,0.75,A,0.05,1.0572893667804153,1.08145388044706,1.0939171792599371,1.1034132741985698,0.9394282969634211,0.947631277205374,0.887919475012429,0.9250325893844893
DBA_NORM_OFFSETS_ADJUST,797,160,8854,203,0.1671891327063741,1000,10014,1000,21,0.1,TRUE,FALSE,FALSE,TRUE,0.75,A,0.05,NA,NA,NA,NA,NA,NA,NA,NA
MAnorm2,700,35,8840,300,0.047619047619047616,985,9860,1000,21,0.1,TRUE,FALSE,FALSE,TRUE,0.75,A,0.05,NA,NA,NA,NA,NA,NA,NA,NA
Oracle,1149,150,8355,351,0.11547344110854503,1500,10005,1500,21,0.15000000000000002,TRUE,FALSE,FALSE,TRUE,0.75,B,0.05,0.8525452047636183,1.2525670214109486,1.11891415538951,0.8697299292522027,0.9718990149924336,0.8163125801227437,0.9077910150263856,1.3360936997550212
LIB_PEAKS,1268,241,8264,232,0.1597084161696488,1500,10005,1500,21,0.15000000000000002,TRUE,FALSE,FALSE,TRUE,0.75,B,0.05,0.8907395987871083,1.277546427024152,1.1533537183472262,0.9147119252331274,0.911581714568998,0.7810801346475085,0.853784425125521,1.2172020562663586
TMM_PEAKS,1141,146,8359,359,0.11344211344211344,1500,10005,1500,21,0.15000000000000002,TRUE,FALSE,FALSE,TRUE,0.75,B,0.05,0.8490955564610121,1.2045693775576836,1.0859815826757535,0.868646799274022,0.9608236311870314,0.8249132642999166,0.9022253085484672,1.2875241299592315
RLE_PEAKS,1146,146,8359,354,0.1130030959752322,1500,10005,1500,21,0.15000000000000002,TRUE,FALSE,FALSE,TRUE,0.75,B,0.05,0.8734551725176938,1.2443627737248666,1.1270211818101286,0.8964855632716342,0.9899690348574007,0.8495845775621921,0.9256626160564615,1.3138421007617915
LIB_BINS,890,166,8339,610,0.1571969696969697,1500,10005,1500,21,0.15000000000000002,TRUE,FALSE,FALSE,TRUE,0.75,B,0.05,0.9062669770807047,0.9522919385325463,0.938198879505921,0.9103250001845702,1.0687856164184992,1.0535988214878589,1.063160817532475,1.1073719492574245
TMM_BINS,883,172,8333,617,0.16303317535545023,1500,10005,1500,21,0.15000000000000002,TRUE,FALSE,FALSE,TRUE,0.75,B,0.05,0.9062772744213682,0.9428467990053055,0.9321307088584939,0.908335282732452,1.0733867438645084,1.0591507082888307,1.0687380227125791,1.11164349369374
RLE_BINS,884,177,8328,616,0.16682375117813383,1500,10005,1500,21,0.15000000000000002,TRUE,FALSE,FALSE,TRUE,0.75,B,0.05,0.9090965424088064,0.9483197517665588,0.9368086911925292,0.912421567350154,1.0783470444613825,1.0637127310910868,1.0716330208115628,1.1178464965910881
DBA_NORM_OFFSETS_ADJUST,1244,235,8270,256,0.15889114266396215,1500,10005,1500,21,0.15000000000000002,TRUE,FALSE,FALSE,TRUE,0.75,B,0.05,NA,NA,NA,NA,NA,NA,NA,NA
MAnorm2,1097,44,8327,403,0.03856266432953549,1477,9848,1500,21,0.15000000000000002,TRUE,FALSE,FALSE,TRUE,0.75,B,0.05,NA,NA,NA,NA,NA,NA,NA,NA
Oracle,1580,152,7860,420,0.08775981524249422,2000,10012,2000,21,0.2,TRUE,FALSE,FALSE,TRUE,0.75,B,0.05,0.9608032310075606,0.6543239744326296,1.0135388062919537,1.225619339020232,1.2849014397371503,0.8852033271699632,1.191005803729448,0.9452572003291264
LIB_PEAKS,1780,371,7641,220,0.1724779172477917,2000,10012,2000,21,0.2,TRUE,FALSE,FALSE,TRUE,0.75,B,0.05,1.0091279216096005,0.7159295535444246,1.066556122610842,1.2812964110546876,1.152844782186615,0.822963835596737,1.073542394138909,0.8777389792581846
TMM_PEAKS,1590,159,7853,410,0.09090909090909091,2000,10012,2000,21,0.2,TRUE,FALSE,FALSE,TRUE,0.75,B,0.05,0.9394581631636875,0.6741916623013336,0.992328763895515,1.1850343931521994,1.2354963992070336,0.8835113791876967,1.1552166575135943,0.9397700045361589
RLE_PEAKS,1611,161,7851,389,0.09085778781038374,2000,10012,2000,21,0.2,TRUE,FALSE,FALSE,TRUE,0.75,B,0.05,0.9730965840719294,0.6996278928655689,1.0327585931845782,1.2321998688626818,1.2660346211474416,0.9037576501491896,1.1857835887683175,0.9634965735173948
LIB_BINS,1423,78,7934,577,0.0519653564290473,2000,10012,2000,21,0.2,TRUE,FALSE,FALSE,TRUE,0.75,B,0.05,0.9212929889065863,0.8858076641684928,0.9288944369313042,0.9533710278083466,1.097695202207129,1.0569638557156538,1.087848483424107,1.0681263408383803
TMM_BINS,1424,73,7939,576,0.04876419505678023,2000,10012,2000,21,0.2,TRUE,FALSE,FALSE,TRUE,0.75,B,0.05,0.9158911573146942,0.8840554639266945,0.9230199175154318,0.944002540229803,1.1023770077423036,1.0635497677673842,1.095345657815549,1.075354559474597
RLE_BINS,1421,73,7939,579,0.048862115127175365,2000,10012,2000,21,0.2,TRUE,FALSE,FALSE,TRUE,0.75,B,0.05,0.9208071485270476,0.8906490827021799,0.9287419255967343,0.9481034623745042,1.1071248471516912,1.066845416080402,1.09887962803635,1.0801236186512908
DBA_NORM_OFFSETS_ADJUST,1754,323,7689,246,0.1555127587867116,2000,10012,2000,21,0.2,TRUE,FALSE,FALSE,TRUE,0.75,B,0.05,NA,NA,NA,NA,NA,NA,NA,NA
MAnorm2,1533,53,7791,467,0.033417402269861285,1982,9826,2000,21,0.2,TRUE,FALSE,FALSE,TRUE,0.75,B,0.05,NA,NA,NA,NA,NA,NA,NA,NA
Oracle,1872,213,7300,628,0.10215827338129496,2500,10013,2500,21,0.25,TRUE,FALSE,FALSE,TRUE,0.75,A,0.05,1.0690871510559985,0.8253389266639806,0.8920864535186686,0.5607459227392042,1.4506304521279303,0.967877995715504,1.3199309614462562,1.2225112642697646
LIB_PEAKS,2283,453,7060,217,0.16557017543859648,2500,10013,2500,21,0.25,TRUE,FALSE,FALSE,TRUE,0.75,A,0.05,1.1530647501008902,0.9107460025022054,0.9725499167185719,0.6483941315349906,1.247082999989035,0.8578896548491678,1.1432726515916567,1.0669998927134825
TMM_PEAKS,2052,210,7303,448,0.09283819628647215,2500,10013,2500,21,0.25,TRUE,FALSE,FALSE,TRUE,0.75,A,0.05,1.064897210921701,0.8380772686420341,0.90678493395444,0.6054468440378635,1.3450399025362132,0.9235794445882854,1.2367768893506428,1.1480745012324411
RLE_PEAKS,2067,212,7301,433,0.09302325581395349,2500,10013,2500,21,0.25,TRUE,FALSE,FALSE,TRUE,0.75,A,0.05,1.096824285092488,0.8695640823924946,0.9400577299659868,0.6290845787943453,1.3822515204346448,0.9472620055560859,1.2736147998065646,1.1803737787048716
LIB_BINS,2237,2628,4885,263,0.5401849948612538,2500,10013,2500,21,0.25,TRUE,FALSE,FALSE,TRUE,0.75,A,0.05,1.0968985751455393,1.0686715845146093,1.0764932286529059,1.0384214442689501,0.9496494945087274,0.9035155579957659,0.9381582569151846,0.9281918579983173
TMM_BINS,2240,2557,4956,260,0.5330414842609964,2500,10013,2500,21,0.25,TRUE,FALSE,FALSE,TRUE,0.75,A,0.05,1.0902967440853437,1.067435489607444,1.0747702013350457,1.0395175892057311,0.9516463324087482,0.9048725925264367,0.940166624607878,0.930051219632259
RLE_BINS,2237,2576,4937,263,0.5352171202991897,2500,10013,2500,21,0.25,TRUE,FALSE,FALSE,TRUE,0.75,A,0.05,1.0961942580315038,1.0710584551439388,1.0794564797903536,1.0440586495374515,0.9533053166422515,0.9079072915675892,0.9428281385417362,0.9338161617978384
DBA_NORM_OFFSETS_ADJUST,2227,357,7156,273,0.13815789473684212,2500,10013,2500,21,0.25,TRUE,FALSE,FALSE,TRUE,0.75,A,0.05,NA,NA,NA,NA,NA,NA,NA,NA
MAnorm2,1990,93,7252,510,0.04464714354296687,2467,9812,2500,21,0.25,TRUE,FALSE,FALSE,TRUE,0.75,A,0.05,NA,NA,NA,NA,NA,NA,NA,NA
Oracle,2400,181,6831,600,0.07012785741960481,3000,10012,3000,21,0.3,TRUE,FALSE,FALSE,TRUE,0.75,B,0.05,1.1454964618654688,1.0073692904300078,0.6981909322274754,0.7926752886385301,1.1534689549820056,1.1170610498301714,1.3988327829796487,0.868759158730261
LIB_PEAKS,2756,633,6379,244,0.1867807612865152,3000,10012,3000,21,0.3,TRUE,FALSE,FALSE,TRUE,0.75,B,0.05,1.2353757524603732,1.0899037423327997,0.7779890401509726,0.88108290818846,1.0165427537758125,0.985361048924711,1.2253014446750896,0.7884433094917814
TMM_PEAKS,2481,198,6814,519,0.07390817469204927,3000,10012,3000,21,0.3,TRUE,FALSE,FALSE,TRUE,0.75,B,0.05,1.1232253712347764,0.997341111130782,0.7187209545725561,0.8062927773928475,1.1139011497570621,1.073253582064183,1.3386907986899472,0.8596446207525701
RLE_PEAKS,2488,196,6816,512,0.07302533532041729,3000,10012,3000,21,0.3,TRUE,FALSE,FALSE,TRUE,0.75,B,0.05,1.1555135240938903,1.0264650738385634,0.7450432480832068,0.8318379054467702,1.1486100617395505,1.0978478155685452,1.3770574493288072,0.8830022510606252
LIB_BINS,2356,125,6887,644,0.05038291011688835,3000,10012,3000,21,0.3,TRUE,FALSE,FALSE,TRUE,0.75,B,0.05,0.9476480066832025,0.9294025316025757,0.8939896163933579,0.9052411432482077,1.082270489393903,1.0780360360327808,1.1065897799684954,1.0568223966774772
TMM_BINS,2346,110,6902,654,0.04478827361563518,3000,10012,3000,21,0.3,TRUE,FALSE,FALSE,TRUE,0.75,B,0.05,0.9352986801468517,0.9233151380341027,0.8942600835682193,0.903214808096682,1.088956577866091,1.084495801989274,1.1116614020112547,1.062036113474884
RLE_BINS,2348,110,6902,652,0.044751830756712775,3000,10012,3000,21,0.3,TRUE,FALSE,FALSE,TRUE,0.75,B,0.05,0.9409757163789141,0.9280253595702946,0.8971021088426407,0.9069998846996321,1.0933982057018317,1.087942007742065,1.1150561752802612,1.068851229913964
DBA_NORM_OFFSETS_ADJUST,2694,543,6469,306,0.16774791473586653,3000,10012,3000,21,0.3,TRUE,FALSE,FALSE,TRUE,0.75,B,0.05,NA,NA,NA,NA,NA,NA,NA,NA
MAnorm2,2396,79,6769,604,0.03191919191919192,2947,9795,3000,21,0.3,TRUE,FALSE,FALSE,TRUE,0.75,B,0.05,NA,NA,NA,NA,NA,NA,NA,NA
