technique,true_positives,false_positives,true_negatives,false_negatives,FDR,n_consensus_peaks,n_true_do,peak_call_tpr_do,peak_call_tpr,peak_call_fdp,it,prop.do,symmetry,constant.background,equal.DNA.bind,equal.lib.size,prop.consensus,more.background.cond,FDR.threshold,condA_rep1,condA_rep2,condB_rep1,condB_rep2
MAnorm2,716,36,5760,3284,0.047872340425531915,9780,4000,0.996,0.977,0.0010224948875255625,1,0.4,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,NA,NA,NA,NA
Oracle,1449,23,4979,3051,0.015625,9467,4500,0.9922222222222222,0.9453,0.001478821168268723,1,0.45,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.3378578610759633,0.769700653793603,0.8997210306321107,1.0793450338337651
LIB_PEAKS,1479,25,4977,3021,0.016622340425531915,9467,4500,0.9922222222222222,0.9453,0.001478821168268723,1,0.45,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.2752382765800743,0.7797547687423118,0.8949316007037877,1.0500753539738263
TMM_PEAKS,785,38,4964,3715,0.046172539489671933,9467,4500,0.9922222222222222,0.9453,0.001478821168268723,1,0.45,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.1348532039293038,0.7042492527626295,1.0007892267349616,1.168290872183768
RLE_PEAKS,788,37,4965,3712,0.044848484848484846,9467,4500,0.9922222222222222,0.9453,0.001478821168268723,1,0.45,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.1676816016556688,0.7232328677306787,1.0231168357128322,1.1996269567662983
LIB_BINS,969,8,4994,3531,0.008188331627430911,9467,4500,0.9922222222222222,0.9453,0.001478821168268723,1,0.45,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.030655447320201,0.9746911521336159,0.9892968483011061,1.0053565522450771
TMM_BINS,937,7,4995,3563,0.007415254237288136,9467,4500,0.9922222222222222,0.9453,0.001478821168268723,1,0.45,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.0189290343368735,0.9707319113399794,0.996983979030508,1.0132015398911658
RLE_BINS,920,8,4994,3580,0.008620689655172414,9467,4500,0.9922222222222222,0.9453,0.001478821168268723,1,0.45,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.0167994276615402,0.9731858398229276,1.0008042905805998,1.0152788846186818
DBA_NORM_OFFSETS_ADJUST,1334,22,4980,3166,0.016224188790560472,9467,4500,0.9922222222222222,0.9453,0.001478821168268723,1,0.45,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,NA,NA,NA,NA
MAnorm2,884,49,4952,3617,0.05251875669882101,9467,4500,0.9924444444444445,0.9454,0.001373191084820957,1,0.45,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,NA,NA,NA,NA
Oracle,1697,30,4484,3303,0.017371163867979156,9474,5000,0.992,0.9464,0.0010555203715431707,1,0.5,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.8992397536264936,1.2526382165099554,0.9732076490240694,0.912206853913215
LIB_PEAKS,1732,28,4486,3268,0.015909090909090907,9474,5000,0.992,0.9464,0.0010555203715431707,1,0.5,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.9141652172715884,1.213774683695338,0.9592486703043042,0.9128114287287696
TMM_PEAKS,817,59,4455,4183,0.06735159817351598,9474,5000,0.992,0.9464,0.0010555203715431707,1,0.5,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.8044407940072184,1.0644343972714683,1.0914834283472838,1.0395488685025902
RLE_PEAKS,820,51,4463,4180,0.05855338691159587,9474,5000,0.992,0.9464,0.0010555203715431707,1,0.5,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.8198036169172799,1.0858319895885327,1.1086393519365338,1.050344158954469
