technique,true_positives,false_positives,true_negatives,false_negatives,FDR,n_true_do_called,n_consensus_peaks,n_true_do,it,prop.do,symmetry,constant.background,equal.DNA.bind,equal.lib.size,prop.consensus,more.background.cond,FDR.threshold,condA_rep1,condA_rep2,condA_rep3,condA_rep4,condB_rep1,condB_rep2,condB_rep3,condB_rep4
TMM_PEAKS,3885,193,5315,615,0.04732712113781265,4499,10007,4500,1,0.45,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,0.6498647808798619,0.9618243445037927,1.1168852145143855,1.0210637620515006,1.057252873448929,1.1079494940973713,1.3209780802496482,0.7626742413856071
RLE_PEAKS,3903,201,5307,597,0.0489766081871345,4499,10007,4500,1,0.45,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,0.6861384261034964,0.9924237537639754,1.1513777332244743,1.0648035201093906,1.0848016985747988,1.1468124982884866,1.364604424338014,0.782286216165789
LIB_BINS,3992,301,5207,508,0.07011413929652924,4499,10007,4500,1,0.45,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,0.9651938890079365,1.009606316785281,1.0303740518847755,1.0196477223016056,0.9924887450662458,0.9993127059536847,1.0227674052773519,0.9606091637231192
TMM_BINS,3960,268,5240,540,0.06338694418164617,4499,10007,4500,1,0.45,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,0.963002228298008,1.004195918649509,1.0223999355010773,1.0139639367806754,0.9989463463981441,1.0043376942369107,1.0268115575891783,0.9659631372868511
RLE_BINS,3964,277,5231,536,0.06531478424899788,4499,10007,4500,1,0.45,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,0.9689278854957862,1.005566217935272,1.0229811940668212,1.0169225165252649,0.9980326123532973,1.0060125214583298,1.0287248427902935,0.9645276967393552
DBA_NORM_OFFSETS_ADJUST,4188,878,4630,312,0.17331227793130674,4499,10007,4500,1,0.45,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,NA,NA,NA,NA,NA,NA,NA,NA
MAnorm2,3676,119,5260,824,0.03135704874835309,4433,9812,4500,1,0.45,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,NA,NA,NA,NA,NA,NA,NA,NA
Oracle,4021,202,4804,979,0.04783329386691925,5000,10006,5000,1,0.5,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,0.8343425382147144,0.8202363758741332,0.8299745348574518,0.9797600036979508,1.1365789327268756,1.1421253349385578,1.4481125121062524,0.9559087589440016
LIB_PEAKS,4741,1017,3989,259,0.17662382771795762,5000,10006,5000,1,0.5,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,0.9858376711871689,0.9635500556813488,0.9808874296722283,1.1349461820863247,0.9581652712888874,0.968479013463513,1.1946576943908718,0.8134766822296572
TMM_PEAKS,4341,217,4789,659,0.04760860026327336,5000,10006,5000,1,0.5,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,0.8758111050615277,0.8579511103059623,0.8648047996140437,1.0056833102896863,1.0839676568691161,1.0882894917025883,1.3465022897882843,0.9186988704388095
RLE_PEAKS,4395,220,4786,605,0.047670639219934995,5000,10006,5000,1,0.5,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,0.8993140561186169,0.877729182506784,0.8899083578955838,1.028981318173494,1.0931357028890991,1.1022448543775103,1.3593714944490616,0.9221847231052547
LIB_BINS,4686,717,4289,314,0.13270405330372015,5000,10006,5000,1,0.5,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,0.9980013031580118,0.9976637861180481,0.99624959758813,1.0154111637596388,0.994202466264154,0.9971856369780994,1.0252925848381582,0.9759934612957596
TMM_BINS,4673,661,4345,327,0.1239220097487814,5000,10006,5000,1,0.5,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,0.9945466843106878,0.994276316272771,0.9931642060853894,1.0083825176800247,0.9996822132786535,1.0013254781827277,1.0277673503550901,0.9807544797724731
RLE_BINS,4674,671,4335,326,0.1255378858746492,5000,10006,5000,1,0.5,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,0.9976069754876459,0.9972286460487957,0.9958005818654411,1.0096936514174455,0.9996009880831219,1.0024523053277992,1.0294889096396926,0.9814463508850843
DBA_NORM_OFFSETS_ADJUST,4674,897,4109,326,0.16101238556812061,5000,10006,5000,1,0.5,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,NA,NA,NA,NA,NA,NA,NA,NA
MAnorm2,4102,120,4776,898,0.028422548555187114,4925,9821,5000,1,0.5,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,NA,NA,NA,NA,NA,NA,NA,NA
Oracle,4517,163,4342,983,0.03482905982905983,5500,10005,5500,1,0.55,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,0.9593050851037994,0.8216675294092879,0.800391784832437,1.004936863301777,1.1962138057854983,1.3418780092556244,1.0202397313540037,0.9631227694444768
LIB_PEAKS,5277,1008,3497,223,0.160381861575179,5500,10005,5500,1,0.55,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,1.1198760788640072,0.9809828258168727,0.9513348688525081,1.1787873845744041,0.990237346056075,1.104764104275753,0.8594852736687598,0.81453211789162006
TMM_PEAKS,4929,211,4294,571,0.04105058365758755,5500,10005,5500,1,0.55,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,0.9913259645226307,0.8655462237151931,0.8463142042975208,1.0354400439774671,1.1179302436155498,1.2476209209732534,0.975036009138833,0.9227295599088811
RLE_PEAKS,4976,227,4278,524,0.04362867576398232,5500,10005,5500,1,0.55,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,1.017050839866693,0.888799188945974,0.8723901110228155,1.0666372168348905,1.1242493234599589,1.2632939652525028,0.9886528227249493,0.928281835459284
LIB_BINS,5178,455,4050,322,0.08077401029646725,5500,10005,5500,1,0.55,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,1.0146407803918296,0.9980845323328128,0.9946610116704883,1.0211305420787984,0.9992477044132653,1.0130071933953548,0.9827209186663167,0.9765073170511339
TMM_BINS,5166,430,4075,334,0.07684060042887778,5500,10005,5500,1,0.55,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,1.0099240041971018,0.9945165407546751,0.9923317459347962,1.016592013109141,1.0024581434255608,1.016868263232491,0.9859486776580502,0.9811555319866196
RLE_BINS,5164,426,4079,336,0.07620751341681574,5500,10005,5500,1,0.55,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,1.00899092638172,0.9964855690448566,0.992844761111119,1.014048862102728,1.0031586354426096,1.0180071162622006,0.987152731645819,0.9827335765380177
