technique,true_positives,false_positives,true_negatives,false_negatives,FDR,n_true_do_called,n_consensus_peaks,n_true_do,it,prop.do,symmetry,constant.background,equal.DNA.bind,equal.lib.size,prop.consensus,more.background.cond,FDR.threshold,condA_rep1,condA_rep2,condA_rep3,condA_rep4,condA_rep5,condA_rep6,condA_rep7,condA_rep8,condA_rep9,condA_rep10,condB_rep1,condB_rep2,condB_rep3,condB_rep4,condB_rep5,condB_rep6,condB_rep7,condB_rep8,condB_rep9,condB_rep10
TMM_PEAKS,1369,100,8399,131,0.06807351940095303,1500,9999,1500,1,0.15000000000000002,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.8373379831579539,0.9353773734662231,1.0501291246653663,1.164300065045851,0.7326187442255164,1.1176315720368915,1.0288551316304957,0.713329879749686,0.842019073803637,1.2012410723455411,1.1234639407456521,0.9423987006710602,1.0691733080099919,0.8909172929029244,1.0876202867005236,0.9224770492821872,1.1003483123313824,0.9775362576329285,0.9052613059562218,1.3547928076041558
RLE_PEAKS,1368,103,8396,132,0.07002039428959891,1500,9999,1500,1,0.15000000000000002,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.8645247178282734,0.967950028330395,1.0817395594540264,1.2022850887214382,0.7558071104725624,1.1517848288510641,1.0691154374711065,0.7357508693117586,0.8668620994654848,1.2361311672806272,1.1607184583349692,0.9667342159518264,1.1038681973534303,0.9170826841312851,1.1227664397799844,0.9500942921670967,1.138845440843349,1.007136121416303,0.9325128728977415,1.3961303978110828
LIB_BINS,1308,95,8404,192,0.06771204561653599,1500,9999,1500,1,0.15000000000000002,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.979591827078445,0.9925819360636654,1.00546381056971,1.0208053086863118,0.9665571625517061,1.0161541833079644,1.0050220009743864,0.9642572291563263,0.9789550377018741,1.0250219189606462,1.0164228965959725,0.9919806334015783,1.0093730664669318,0.9853893704830341,1.0128994601445556,0.9893774857457754,1.011857925074455,0.9970715968911115,0.9879706346649053,1.0432465154806454
TMM_BINS,1307,95,8404,193,0.06776034236804565,1500,9999,1500,1,0.15000000000000002,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.9793562641440537,0.9941625574104123,1.005321502120047,1.0207115867465064,0.9674969110167629,1.0182280678903604,1.0059183437667014,0.9644465538444207,0.9792463707678936,1.0234373608065488,1.0164968024757166,0.9916025199643717,1.0084285830441935,0.9856217857231764,1.0122605378412461,0.9903596113643314,1.0105845682082404,0.9960833812570129,0.9875217981145089,1.0426068857963364
RLE_BINS,1308,95,8404,192,0.06771204561653599,1500,9999,1500,1,0.15000000000000002,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.9811093425004583,0.9953095835456507,1.0074207685963492,1.0219996854892766,0.9680771024305579,1.0196651725978962,1.0086602175152928,0.967111209397381,0.9813327498794683,1.0267526575441794,1.0186206474421426,0.993139764420695,1.010773373337074,0.9852444198633927,1.0155908441808945,0.9928228612027297,1.0149305177900971,0.9990069576567294,0.9914278356613742,1.0442537865533759
DBA_NORM_OFFSETS_ADJUST,1369,97,8402,131,0.06616643929058663,1500,9999,1500,1,0.15000000000000002,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MAnorm2,1278,41,8070,222,0.0310841546626232,1463,9574,1500,1,0.15000000000000002,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oracle,1879,119,7880,121,0.059559559559559556,2000,9999,2000,1,0.2,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.1738865383192645,0.6291744811231319,0.8140504743346278,1.2809213299583082,0.8410452348670189,1.052847752931669,1.1143303318667133,1.1606968516315896,1.1449068951232455,1.0602703082569047,1.1204766332555918,0.6851643894639254,1.2879436802028013,1.0676120238052884,0.945258225031722,0.9984664584894573,1.0863812366975214,1.0090563815146862,0.728923117961231,1.173149213999256
LIB_PEAKS,1876,121,7878,124,0.06059088632949424,2000,9999,2000,1,0.2,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.1475181669320302,0.6441468342582396,0.8140482434076077,1.2376203695777335,0.8419454307961388,1.031697346784129,1.0865604632156756,1.1329256359788873,1.1078357446192153,1.0331762053182962,1.0937671521181775,0.6998905053141302,1.2465898578529626,1.0445929932020674,0.9366447708280534,0.9806217983240898,1.0640919542405676,0.986543992956915,0.7338484775066884,1.135934056768393
TMM_PEAKS,1878,123,7876,122,0.06146926536731634,2000,9999,2000,1,0.2,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.14325775652927,0.6464618256431817,0.8138749745786077,1.2294295720663182,0.8399602149931253,1.0271204771617726,1.0883162568082194,1.134855562274298,1.1068196495110751,1.0351521005181743,1.0929804548672828,0.7016500095617532,1.244378127407337,1.0460225429368035,0.938142370793667,0.982879119351956,1.0632832615911179,0.9863294873254158,0.7363345134424911,1.1379784781372364
RLE_PEAKS,1876,122,7877,124,0.06106106106106106,2000,9999,2000,1,0.2,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.179073715695149,0.6704646350685564,0.8423242281740051,1.2760992272008818,0.8683773440199426,1.0672497586752099,1.1178069303063538,1.174784032085216,1.1457127543024914,1.0729654461066218,1.1294967821444544,0.7255592064996147,1.2863445284998019,1.0779111724895374,0.9764332019654409,1.0151293615446861,1.1027135887096735,1.0201632870227215,0.7598343903765613,1.178790561039437
LIB_BINS,1796,61,7938,204,0.03284868066774367,2000,9999,2000,1,0.2,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.019284149762769,0.9548049510830707,0.9749141186226075,1.0307163506474455,0.9791763443154254,1.0043095327657623,1.010839764011425,1.0156954518081773,1.0134840780454417,1.0036742803063683,1.0127740325666967,0.9605226137816879,1.0316167961101772,1.0071112441198748,0.992223722910415,0.9970173110200825,1.0081774840302014,0.9990494158748183,0.9659586797860392,1.0186496784315142
TMM_BINS,1794,59,7940,206,0.03184025903939557,2000,9999,2000,1,0.2,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.0196221569456785,0.9560433099128893,0.9756133654014432,1.0297723915217774,0.9804879018488977,1.0038508803761768,1.0107755440601844,1.0149048165499563,1.0132753647226003,1.0040075493089773,1.0116666860919648,0.961674946653844,1.0295729930278854,1.0079718895662608,0.9914122378076065,0.9983055486755645,1.0081016835328909,0.9992657314017982,0.9654318405087349,1.0179990940577242
RLE_BINS,1794,59,7940,206,0.03184025903939557,2000,9999,2000,1,0.2,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.0207013168051102,0.9584583523393118,0.9785576077478696,1.0317162480311501,0.98321735295211,1.0055986432139936,1.01317601367325,1.017343199773627,1.0151986467942804,1.0069077292788007,1.0142571422263833,0.9626932154913457,1.0323348875120508,1.0100594145619457,0.9956237342070361,0.9991822360186109,1.0106217898471268,1.0001024752369372,0.9691830924478653,1.01952833463966
DBA_NORM_OFFSETS_ADJUST,1878,123,7876,122,0.06146926536731634,2000,9999,2000,1,0.2,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MAnorm2,1774,63,7626,226,0.03429504627109418,1945,9634,2000,1,0.2,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oracle,2364,140,7359,136,0.05591054313099041,2500,9999,2500,1,0.25,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.0570268326409569,0.9438943642366968,1.016578144570616,1.1329909427835063,1.105589515567588,1.0750213506537964,0.7789799980144939,1.2013814827924494,0.8936919652259135,1.2145233483823954,1.0602716947209576,0.8186764938598022,1.0476033952885135,0.9171008672918086,0.9928176069581434,1.0891215805452026,0.8813770822787649,0.9578777441561253,1.1242602335898124,0.8421382924269443
LIB_PEAKS,2363,136,7363,137,0.05442176870748299,2500,9999,2500,1,0.25,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.0366722811194724,0.9345411131666909,1.0122814676767677,1.1158351580373713,1.0874853756197647,1.063413061973707,0.7874305127920987,1.1749606021527452,0.8963805468575499,1.1888475233381552,1.0472322821492335,0.8314164898896531,1.0360220794620687,0.9230817215194553,0.9829695848371653,1.075766893464376,0.884170287814074,0.9640988844503366,1.107955176021883,0.8494389576574324
TMM_PEAKS,2364,138,7361,136,0.05515587529976019,2500,9999,2500,1,0.25,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.0387310326835455,0.9330260405303469,1.0144763062225968,1.1153242009584503,1.0914739945293677,1.0631906535306805,0.795801110642059,1.175157528050664,0.9004780616113238,1.1903054272076854,1.0457334951240258,0.8265447025250836,1.0404743940483925,0.9189809282312572,0.9781474612386721,1.0726887499832134,0.8818517535470225,0.9609993682352285,1.1085459498549,0.8481826234802795
RLE_PEAKS,2363,137,7362,137,0.0548,2500,9999,2500,1,0.25,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.0631668005385775,0.9542887907302406,1.0365787618878417,1.1478835111735985,1.114893920785681,1.0897828190860415,0.8110399310252429,1.2072785031768372,0.9184752839782776,1.2139548006620495,1.0767575514711487,0.8471869918870378,1.0692967164205571,0.9436788600035536,1.003558373554483,1.1002806869749482,0.9071330314469882,0.986359394236847,1.1329467517735579,0.8680891635841163
LIB_BINS,2316,161,7338,184,0.06499798142914816,2500,9999,2500,1,0.25,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.0044685622480154,0.9924673844955924,1.0026871404747673,1.014987889044668,1.0105733666398835,1.0097868712689162,0.970700588413682,1.0238598690854062,0.9854457177581151,1.0241588544224587,1.004763254061951,0.9773020753661239,1.0042246120709164,0.9892981789548633,0.99913229849408,1.0097371054327882,0.985702548504565,0.9935733570184886,1.0161416758022757,0.9809886504424447
TMM_BINS,2315,162,7337,185,0.06540169559951554,2500,9999,2500,1,0.25,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.0045940283340216,0.9930903907981611,1.0025039985776307,1.0140685541425438,1.0099454659541085,1.0097731432084696,0.9709124224384846,1.0233322317224718,0.9855126036518249,1.0234875733369964,1.0046584521359976,0.9782107353489301,1.0036827237035857,0.9907590275646837,0.998545109204613,1.0089438724543216,0.9868851966714896,0.9949502590766905,1.0149249447135411,0.9810707652403747
RLE_BINS,2314,157,7342,186,0.06353702954269526,2500,9999,2500,1,0.25,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.0064372650228128,0.9961356141326222,1.0060395447663564,1.0159009524156988,1.0110462930650996,1.0125962594081865,0.9746332781761095,1.0252431227735332,0.9882592853885359,1.02392462229767,1.006455042963405,0.9811701262546704,1.0065844563774604,0.9914765039209188,1.0010623877894242,1.0114647606682277,0.9882897797315648,0.9967962929986063,1.0161364397770196,0.9834962911690128
DBA_NORM_OFFSETS_ADJUST,2362,138,7361,138,0.0552,2500,9999,2500,1,0.25,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MAnorm2,2219,85,7104,281,0.03689236111111111,2426,9615,2500,1,0.25,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oracle,2815,159,6841,185,0.05346334902488231,3000,10000,3000,1,0.3,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.7197324860471779,1.2556652968507012,1.1527429729456375,0.8348341827247114,0.9337444328771506,1.214473558109452,0.9097257781256924,1.259393190807559,1.483729319640226,1.4280138895211556,0.902235521561896,1.0883349397356117,0.8097762043716149,0.9462568607415572,1.0711524699956612,0.7028491616748032,0.9019561897382584,1.058909884945497,0.7151673727836256,1.0795062115886631
LIB_PEAKS,2817,153,6847,183,0.051515151515151514,3000,10000,3000,1,0.3,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.727203457123605,1.2115017148050056,1.1170131744380274,0.8280153294236492,0.9204477265694643,1.1770138309285985,0.896011893543784,1.2096170705251592,1.4091865159787222,1.364856805760299,0.8943337856233728,1.055793584611861,0.810439454050639,0.9318920537717411,1.0395048733360452,0.7086446899686396,0.8942969041306165,1.0378267654156341,0.71808635211425,1.0483140178808852
TMM_PEAKS,2817,154,6846,183,0.05183439919219118,3000,10000,3000,1,0.3,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.7299203592661878,1.2110858823545552,1.1160555117521451,0.8268716057391277,0.9181831765301929,1.183120208813252,0.8989773820911715,1.2084747249085073,1.4060121193473172,1.3559760943501191,0.8924806961112733,1.0593868778236986,0.8124537114097922,0.9289675516683304,1.0396057370822627,0.7100164396839156,0.8967516866999451,1.0368601869286502,0.7163313579512234,1.0488495424059947
RLE_PEAKS,2818,154,6846,182,0.051816958277254375,3000,10000,3000,1,0.3,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.7573104948700733,1.2549405051029712,1.1626573827807098,0.8578592865093397,0.9556210568567415,1.221557298952952,0.9307531438208593,1.250464014859558,1.4586520833898602,1.4100078680766774,0.9278887021848136,1.1009150225298083,0.8453822294142026,0.9636056488032495,1.0755447060647303,0.736739956038652,0.9255849782387754,1.0705225438582802,0.7467921320613673,1.0846971640045404
LIB_BINS,2542,360,6640,458,0.12405237767057202,3000,10000,3000,1,0.3,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.9652265040407272,1.0244089348144272,1.0146001263131774,0.9782010598097607,0.9899093562608418,1.0224678782454353,0.9880195676554813,1.0271920528401284,1.0505724216598793,1.0442591381384203,0.9869841131467726,1.0065886657261074,0.975377560839732,0.9916494978372243,1.0046066343753715,0.9645489355484103,0.9868908806723696,1.0053610058402327,0.965907833503349,1.0072278327321522
TMM_BINS,2536,362,6638,464,0.12491373360938578,3000,10000,3000,1,0.3,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.9653349240343461,1.0227614465272086,1.0127533486625118,0.9781889861652432,0.9905145131793772,1.0218527533922082,0.9883843763694017,1.0269958997388968,1.0485485762397662,1.0430023787396296,0.9865239891626726,1.0060003189702909,0.9763216973086467,0.9916976411276068,1.0037773180864915,0.9659090478991716,0.9878917204917579,1.0063695727793391,0.9680555959756224,1.0087303577651012
RLE_BINS,2535,360,6640,465,0.12435233160621761,3000,10000,3000,1,0.3,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.9681852796357152,1.0262934611188044,1.0172755701557024,0.9818491547687348,0.9947376264169634,1.025548221874671,0.9913883491328738,1.0294146562562845,1.0492633654651888,1.042292985022172,0.9900013531794964,1.010037057462465,0.9777615133659405,0.9929121784570846,1.0063160376184555,0.9683733598748596,0.9903220759965394,1.0069210522051693,0.9683890209540502,1.0100357331517942
DBA_NORM_OFFSETS_ADJUST,2813,160,6840,187,0.053817692566431215,3000,10000,3000,1,0.3,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MAnorm2,2626,89,6600,374,0.032780847145488026,2887,9576,3000,1,0.3,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oracle,3293,146,6354,207,0.042454201802849666,3500,10000,3500,1,0.35000000000000003,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.9807500540294568,1.2844526768619686,1.1269484578696898,0.8061070901696951,0.6993161820379784,1.0168866711389517,1.233374811701424,0.8285906220660891,1.0654512818473407,1.0397592644585287,0.7846006808835839,1.2247274599220128,0.7607562337388273,0.8871977923385622,0.7955647881323598,1.0779976113849798,1.4110577353742733,1.1625606830610684,1.1258740511901455,1.0565290811448709
LIB_PEAKS,3292,153,6347,208,0.0444121915820029,3500,10000,3500,1,0.35000000000000003,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.9649513123942344,1.2403405685250681,1.101505128776165,0.8099118729685163,0.7098872940689513,1.000802326146339,1.1979471116124518,0.8323898895273756,1.0463113173977003,1.0203544962699036,0.7885182985746654,1.1889924109627796,0.7622501029638467,0.8800749231428457,0.797603633346525,1.0526604936377155,1.351755369174266,1.1248653730369202,1.0986777053096417,1.0302003721640876
TMM_PEAKS,3290,153,6347,210,0.04443799012489108,3500,10000,3500,1,0.35000000000000003,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.9626429817989026,1.235768922104145,1.1038396370822658,0.808986582430711,0.7084416707266457,1.0009147198130655,1.1982116609198465,0.8328549259221402,1.0458735006451534,1.0183609377834117,0.7902729992939248,1.1861656592499696,0.7666935453928493,0.8790906128858453,0.8005931080193264,1.053574615960088,1.352264633130684,1.1255585198144238,1.099059672456933,1.0282956261909255
