technique,true_positives,false_positives,true_negatives,false_negatives,FDR,n_consensus_peaks,n_true_do,peak_call_tpr_do,peak_call_tpr,peak_call_fdp,it,prop.do,symmetry,constant.background,equal.DNA.bind,equal.lib.size,prop.consensus,more.background.cond,FDR.threshold,condA_rep1,condA_rep2,condA_rep3,condB_rep1,condB_rep2,condB_rep3
RLE_BINS,1579,81,6133,1921,0.04879518072289157,9694,3500,0.9942857142857143,0.9694,0,1,0.35000000000000003,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.9827547144433807,1.0161243530242594,0.984884475712752,1.019443584454082,1.0115422522388196,0.9900322495911443
DBA_NORM_OFFSETS_ADJUST,1846,83,6131,1654,0.04302747537584241,9694,3500,0.9942857142857143,0.9694,0,1,0.35000000000000003,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,NA,NA,NA,NA,NA,NA
MAnorm2,932,30,6184,2568,0.031185031185031187,9694,3500,0.9942857142857143,0.9694,0,1,0.35000000000000003,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,NA,NA,NA,NA,NA,NA
Oracle,1966,82,5574,2034,0.0400390625,9633,4000,0.99425,0.9633,0,1,0.4,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.7491649940474601,1.5329483452091803,0.9951746864895058,1.0904071964978772,0.795994781549391,1.0080840715961508
LIB_PEAKS,2047,78,5578,1953,0.03670588235294118,9633,4000,0.99425,0.9633,0,1,0.4,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.7566406166186652,1.445298035105672,0.967682646046692,1.0483969730229334,0.8006331234475189,0.9813486057585185
TMM_PEAKS,2023,87,5569,1977,0.04123222748815166,9633,4000,0.99425,0.9633,0,1,0.4,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.7591583126534321,1.4407563269692405,0.9653834396589008,1.0475582657202853,0.8027807960638746,0.981668244810642
RLE_PEAKS,2039,78,5578,1961,0.03684459140292867,9633,4000,0.99425,0.9633,0,1,0.4,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.7865631478624125,1.4904272627474264,1.0031258210999756,1.0820853696516524,0.8299912931748085,1.0176114418162094
LIB_BINS,1243,19,5637,2757,0.015055467511885896,9633,4000,0.99425,0.9633,0,1,0.4,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.9703471425001142,1.0527092873218562,0.9971264131142884,1.0066564533051028,0.975060966204386,0.998099737554253
TMM_BINS,1248,20,5636,2752,0.015772870662460567,9633,4000,0.99425,0.9633,0,1,0.4,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.9717446700779969,1.0509193795150107,0.9975839565509361,1.0050936776193424,0.9756146689357161,0.9988882715992948
RLE_BINS,1248,20,5636,2752,0.015772870662460567,9633,4000,0.99425,0.9633,0,1,0.4,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.9737430679801253,1.0525706568082318,0.9988524221479431,1.0083835940065098,0.976167021430209,1.000323484300506
DBA_NORM_OFFSETS_ADJUST,1976,85,5571,2024,0.041242115477923336,9633,4000,0.99425,0.9633,0,1,0.4,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,NA,NA,NA,NA,NA,NA
MAnorm2,956,27,5629,3044,0.027466937945066123,9633,4000,0.99425,0.9633,0,1,0.4,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,NA,NA,NA,NA,NA,NA
