technique,true_positives,false_positives,true_negatives,false_negatives,FDR,n_consensus_peaks,n_true_do,peak_call_tpr_do,peak_call_tpr,peak_call_fdp,it,prop.do,symmetry,constant.background,equal.DNA.bind,equal.lib.size,prop.consensus,more.background.cond,FDR.threshold,condA_rep1,condA_rep2,condA_rep3,condB_rep1,condB_rep2,condB_rep3
LIB_BINS,2842,114,5179,1658,0.03856562922868741,9775,4500,0.996,0.9775,0,1,0.45,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.0094019512093129,0.9821999162871344,0.9948062142669905,1.0227944609083763,1.0124546442377451,0.9783428130904414
TMM_BINS,2773,89,5204,1727,0.031097134870719776,9775,4500,0.996,0.9775,0,1,0.45,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.9933637446520818,0.9736435492347429,0.9836990473336223,1.036293638380608,1.0230577537770744,0.9906129366621368
RLE_BINS,2798,92,5201,1702,0.03183391003460208,9775,4500,0.996,0.9775,0,1,0.45,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.9951827868843465,0.9762960342144507,0.9857129381010284,1.0351297557353643,1.024466079616393,0.9902584845904057
DBA_NORM_OFFSETS_ADJUST,2458,100,5193,2042,0.039093041438623924,9775,4500,0.996,0.9775,0,1,0.45,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,NA,NA,NA,NA,NA,NA
MAnorm2,1256,91,5202,3244,0.06755753526354863,9775,4500,0.996,0.9775,0,1,0.45,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,NA,NA,NA,NA,NA,NA
Oracle,2987,110,4389,2013,0.03551824346141427,9447,5000,0.9896,0.9447,0,1,0.5,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.0773646371086885,1.207496405257896,0.8633579790298104,1.1840139069549669,0.8823519531115704,0.8522399239080943
LIB_PEAKS,2981,84,4415,2019,0.027406199021207178,9447,5000,0.9896,0.9447,0,1,0.5,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.0636087238603589,1.1721180907017217,0.8614471787077562,1.157828513837798,0.8830182953291618,0.8619791975632038
TMM_PEAKS,1203,262,4237,3797,0.178839590443686,9447,5000,0.9896,0.9447,0,1,0.5,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.9345892695594807,1.0274767133457035,0.7718421833522183,1.3077817264163039,0.9966908977727033,0.9796604941788642
RLE_PEAKS,1213,250,4249,3787,0.17088174982911825,9447,5000,0.9896,0.9447,0,1,0.5,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.9552794636849138,1.0528644433241432,0.7935883564826738,1.3386084543139776,1.016964652751855,0.9971595590870865
LIB_BINS,2263,64,4435,2737,0.02750322303394929,9447,5000,0.9896,0.9447,0,1,0.5,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.0069848302903281,1.0215170262144233,0.982495107659123,1.0199586592756376,0.9863880653322352,0.9826563112282528
